,id,count,date,year,month,species
14,NF2,0,Jan-2022,2022,Jan,Fox Sparrow
15,SA,0,Jan-2022,2022,Jan,Fox Sparrow
16,IM,0,Jan-2022,2022,Jan,Fox Sparrow
17,MC1,0,Jan-2022,2022,Jan,Fox Sparrow
18,MC2,0,Jan-2022,2022,Jan,Fox Sparrow
19,DW,1,Jan-2022,2022,Jan,Fox Sparrow
0,OE,4,Jan-2022,2022,Jan,Glaucous-winged Gull
1,WD,0,Jan-2022,2022,Jan,Glaucous-winged Gull
2,SR,1,Jan-2022,2022,Jan,Glaucous-winged Gull
3,TD1,0,Jan-2022,2022,Jan,Glaucous-winged Gull
4,TD2,1,Jan-2022,2022,Jan,Glaucous-winged Gull
5,TD3,0,Jan-2022,2022,Jan,Glaucous-winged Gull
6,EF1,60,Jan-2022,2022,Jan,Glaucous-winged Gull
7,EF2,0,Jan-2022,2022,Jan,Glaucous-winged Gull
8,CC,0,Jan-2022,2022,Jan,Glaucous-winged Gull
9,CS,0,Jan-2022,2022,Jan,Glaucous-winged Gull
10,EC,0,Jan-2022,2022,Jan,Glaucous-winged Gull
11,EM,0,Jan-2022,2022,Jan,Glaucous-winged Gull
12,BP,35,Jan-2022,2022,Jan,Glaucous-winged Gull
13,NF1,0,Jan-2022,2022,Jan,Glaucous-winged Gull
14,NF2,0,Jan-2022,2022,Jan,Glaucous-winged Gull
15,SA,0,Jan-2022,2022,Jan,Glaucous-winged Gull
16,IM,0,Jan-2022,2022,Jan,Glaucous-winged Gull
17,MC1,328,Jan-2022,2022,Jan,Glaucous-winged Gull
18,MC2,0,Jan-2022,2022,Jan,Glaucous-winged Gull
19,DW,0,Jan-2022,2022,Jan,Glaucous-winged Gull
0,OE,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
1,WD,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
2,SR,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
3,TD1,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
4,TD2,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
5,TD3,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
6,EF1,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
7,EF2,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
8,CC,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
9,CS,2,Jan-2022,2022,Jan,Golden-crowned Kinglet
10,EC,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
11,EM,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
12,BP,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
13,NF1,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
14,NF2,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
15,SA,4,Jan-2022,2022,Jan,Golden-crowned Kinglet
16,IM,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
17,MC1,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
18,MC2,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
19,DW,0,Jan-2022,2022,Jan,Golden-crowned Kinglet
0,OE,0,Jan-2022,2022,Jan,Great Blue Heron
1,WD,0,Jan-2022,2022,Jan,Great Blue Heron
2,SR,0,Jan-2022,2022,Jan,Great Blue Heron
3,TD1,0,Jan-2022,2022,Jan,Great Blue Heron
4,TD2,0,Jan-2022,2022,Jan,Great Blue Heron
5,TD3,1,Jan-2022,2022,Jan,Great Blue Heron
6,EF1,3,Jan-2022,2022,Jan,Great Blue Heron
7,EF2,0,Jan-2022,2022,Jan,Great Blue Heron
8,CC,0,Jan-2022,2022,Jan,Great Blue Heron
9,CS,0,Jan-2022,2022,Jan,Great Blue Heron
10,EC,0,Jan-2022,2022,Jan,Great Blue Heron
11,EM,9,Jan-2022,2022,Jan,Great Blue Heron
12,BP,0,Jan-2022,2022,Jan,Great Blue Heron
13,NF1,0,Jan-2022,2022,Jan,Great Blue Heron
14,NF2,1,Jan-2022,2022,Jan,Great Blue Heron
15,SA,0,Jan-2022,2022,Jan,Great Blue Heron
16,IM,0,Jan-2022,2022,Jan,Great Blue Heron
17,MC1,0,Jan-2022,2022,Jan,Great Blue Heron
18,MC2,1,Jan-2022,2022,Jan,Great Blue Heron
19,DW,0,Jan-2022,2022,Jan,Great Blue Heron
0,OE,0,Jan-2022,2022,Jan,Green-winged Teal
1,WD,0,Jan-2022,2022,Jan,Green-winged Teal
2,SR,0,Jan-2022,2022,Jan,Green-winged Teal
3,TD1,0,Jan-2022,2022,Jan,Green-winged Teal
4,TD2,0,Jan-2022,2022,Jan,Green-winged Teal
5,TD3,0,Jan-2022,2022,Jan,Green-winged Teal
6,EF1,4,Jan-2022,2022,Jan,Green-winged Teal
7,EF2,0,Jan-2022,2022,Jan,Green-winged Teal
8,CC,7,Jan-2022,2022,Jan,Green-winged Teal
9,CS,0,Jan-2022,2022,Jan,Green-winged Teal
10,EC,6,Jan-2022,2022,Jan,Green-winged Teal
11,EM,0,Jan-2022,2022,Jan,Green-winged Teal
12,BP,0,Jan-2022,2022,Jan,Green-winged Teal
13,NF1,0,Jan-2022,2022,Jan,Green-winged Teal
14,NF2,0,Jan-2022,2022,Jan,Green-winged Teal
15,SA,0,Jan-2022,2022,Jan,Green-winged Teal
16,IM,0,Jan-2022,2022,Jan,Green-winged Teal
17,MC1,0,Jan-2022,2022,Jan,Green-winged Teal
18,MC2,0,Jan-2022,2022,Jan,Green-winged Teal
19,DW,0,Jan-2022,2022,Jan,Green-winged Teal
0,OE,0,Jan-2022,2022,Jan,"Gull, sp."
1,WD,0,Jan-2022,2022,Jan,"Gull, sp."
2,SR,0,Jan-2022,2022,Jan,"Gull, sp."
3,TD1,0,Jan-2022,2022,Jan,"Gull, sp."
4,TD2,0,Jan-2022,2022,Jan,"Gull, sp."
5,TD3,0,Jan-2022,2022,Jan,"Gull, sp."
6,EF1,0,Jan-2022,2022,Jan,"Gull, sp."
7,EF2,0,Jan-2022,2022,Jan,"Gull, sp."
8,CC,0,Jan-2022,2022,Jan,"Gull, sp."
9,CS,0,Jan-2022,2022,Jan,"Gull, sp."
10,EC,0,Jan-2022,2022,Jan,"Gull, sp."
11,EM,0,Jan-2022,2022,Jan,"Gull, sp."
12,BP,0,Jan-2022,2022,Jan,"Gull, sp."
13,NF1,0,Jan-2022,2022,Jan,"Gull, sp."
14,NF2,0,Jan-2022,2022,Jan,"Gull, sp."
15,SA,74,Jan-2022,2022,Jan,"Gull, sp."
16,IM,0,Jan-2022,2022,Jan,"Gull, sp."
17,MC1,0,Jan-2022,2022,Jan,"Gull, sp."
18,MC2,0,Jan-2022,2022,Jan,"Gull, sp."
19,DW,0,Jan-2022,2022,Jan,"Gull, sp."
0,OE,0,Jan-2022,2022,Jan,Hairy Woodpecker
1,WD,0,Jan-2022,2022,Jan,Hairy Woodpecker
2,SR,0,Jan-2022,2022,Jan,Hairy Woodpecker
3,TD1,0,Jan-2022,2022,Jan,Hairy Woodpecker
4,TD2,0,Jan-2022,2022,Jan,Hairy Woodpecker
5,TD3,0,Jan-2022,2022,Jan,Hairy Woodpecker
6,EF1,1,Jan-2022,2022,Jan,Hairy Woodpecker
7,EF2,0,Jan-2022,2022,Jan,Hairy Woodpecker
8,CC,0,Jan-2022,2022,Jan,Hairy Woodpecker
9,CS,1,Jan-2022,2022,Jan,Hairy Woodpecker
10,EC,0,Jan-2022,2022,Jan,Hairy Woodpecker
11,EM,0,Jan-2022,2022,Jan,Hairy Woodpecker
12,BP,0,Jan-2022,2022,Jan,Hairy Woodpecker
13,NF1,0,Jan-2022,2022,Jan,Hairy Woodpecker
14,NF2,0,Jan-2022,2022,Jan,Hairy Woodpecker
15,SA,0,Jan-2022,2022,Jan,Hairy Woodpecker
16,IM,0,Jan-2022,2022,Jan,Hairy Woodpecker
17,MC1,0,Jan-2022,2022,Jan,Hairy Woodpecker
18,MC2,0,Jan-2022,2022,Jan,Hairy Woodpecker
19,DW,0,Jan-2022,2022,Jan,Hairy Woodpecker
0,OE,0,Jan-2022,2022,Jan,Hawk Species
1,WD,0,Jan-2022,2022,Jan,Hawk Species
2,SR,0,Jan-2022,2022,Jan,Hawk Species
3,TD1,0,Jan-2022,2022,Jan,Hawk Species
4,TD2,0,Jan-2022,2022,Jan,Hawk Species
5,TD3,0,Jan-2022,2022,Jan,Hawk Species
6,EF1,0,Jan-2022,2022,Jan,Hawk Species
7,EF2,0,Jan-2022,2022,Jan,Hawk Species
8,CC,0,Jan-2022,2022,Jan,Hawk Species
9,CS,0,Jan-2022,2022,Jan,Hawk Species
10,EC,0,Jan-2022,2022,Jan,Hawk Species
11,EM,0,Jan-2022,2022,Jan,Hawk Species
12,BP,0,Jan-2022,2022,Jan,Hawk Species
13,NF1,0,Jan-2022,2022,Jan,Hawk Species
14,NF2,0,Jan-2022,2022,Jan,Hawk Species
15,SA,0,Jan-2022,2022,Jan,Hawk Species
16,IM,0,Jan-2022,2022,Jan,Hawk Species
17,MC1,0,Jan-2022,2022,Jan,Hawk Species
18,MC2,0,Jan-2022,2022,Jan,Hawk Species
19,DW,1,Jan-2022,2022,Jan,Hawk Species
0,OE,0,Jan-2022,2022,Jan,Hooded Merganser
1,WD,0,Jan-2022,2022,Jan,Hooded Merganser
2,SR,0,Jan-2022,2022,Jan,Hooded Merganser
3,TD1,0,Jan-2022,2022,Jan,Hooded Merganser
4,TD2,0,Jan-2022,2022,Jan,Hooded Merganser
5,TD3,0,Jan-2022,2022,Jan,Hooded Merganser
6,EF1,0,Jan-2022,2022,Jan,Hooded Merganser
7,EF2,0,Jan-2022,2022,Jan,Hooded Merganser
8,CC,0,Jan-2022,2022,Jan,Hooded Merganser
9,CS,0,Jan-2022,2022,Jan,Hooded Merganser
10,EC,0,Jan-2022,2022,Jan,Hooded Merganser
11,EM,0,Jan-2022,2022,Jan,Hooded Merganser
12,BP,3,Jan-2022,2022,Jan,Hooded Merganser
13,NF1,0,Jan-2022,2022,Jan,Hooded Merganser
14,NF2,0,Jan-2022,2022,Jan,Hooded Merganser
15,SA,0,Jan-2022,2022,Jan,Hooded Merganser
16,IM,0,Jan-2022,2022,Jan,Hooded Merganser
17,MC1,0,Jan-2022,2022,Jan,Hooded Merganser
18,MC2,0,Jan-2022,2022,Jan,Hooded Merganser
19,DW,2,Jan-2022,2022,Jan,Hooded Merganser
0,OE,0,Jan-2022,2022,Jan,House Finch
1,WD,0,Jan-2022,2022,Jan,House Finch
2,SR,0,Jan-2022,2022,Jan,House Finch
3,TD1,0,Jan-2022,2022,Jan,House Finch
4,TD2,0,Jan-2022,2022,Jan,House Finch
5,TD3,0,Jan-2022,2022,Jan,House Finch
6,EF1,0,Jan-2022,2022,Jan,House Finch
7,EF2,0,Jan-2022,2022,Jan,House Finch
8,CC,0,Jan-2022,2022,Jan,House Finch
9,CS,0,Jan-2022,2022,Jan,House Finch
10,EC,0,Jan-2022,2022,Jan,House Finch
11,EM,0,Jan-2022,2022,Jan,House Finch
12,BP,9,Jan-2022,2022,Jan,House Finch
13,NF1,0,Jan-2022,2022,Jan,House Finch
14,NF2,0,Jan-2022,2022,Jan,House Finch
15,SA,0,Jan-2022,2022,Jan,House Finch
16,IM,0,Jan-2022,2022,Jan,House Finch
17,MC1,0,Jan-2022,2022,Jan,House Finch
18,MC2,0,Jan-2022,2022,Jan,House Finch
19,DW,4,Jan-2022,2022,Jan,House Finch
0,OE,0,Jan-2022,2022,Jan,House Sparrow
1,WD,0,Jan-2022,2022,Jan,House Sparrow
2,SR,0,Jan-2022,2022,Jan,House Sparrow
3,TD1,0,Jan-2022,2022,Jan,House Sparrow
4,TD2,0,Jan-2022,2022,Jan,House Sparrow
5,TD3,0,Jan-2022,2022,Jan,House Sparrow
6,EF1,0,Jan-2022,2022,Jan,House Sparrow
7,EF2,0,Jan-2022,2022,Jan,House Sparrow
8,CC,0,Jan-2022,2022,Jan,House Sparrow
9,CS,0,Jan-2022,2022,Jan,House Sparrow
10,EC,0,Jan-2022,2022,Jan,House Sparrow
11,EM,0,Jan-2022,2022,Jan,House Sparrow
12,BP,0,Jan-2022,2022,Jan,House Sparrow
13,NF1,0,Jan-2022,2022,Jan,House Sparrow
14,NF2,0,Jan-2022,2022,Jan,House Sparrow
15,SA,0,Jan-2022,2022,Jan,House Sparrow
16,IM,0,Jan-2022,2022,Jan,House Sparrow
17,MC1,3,Jan-2022,2022,Jan,House Sparrow
18,MC2,0,Jan-2022,2022,Jan,House Sparrow
19,DW,0,Jan-2022,2022,Jan,House Sparrow
0,OE,0,Jan-2022,2022,Jan,Mallard
1,WD,120,Jan-2022,2022,Jan,Mallard
2,SR,0,Jan-2022,2022,Jan,Mallard
3,TD1,0,Jan-2022,2022,Jan,Mallard
4,TD2,0,Jan-2022,2022,Jan,Mallard
5,TD3,0,Jan-2022,2022,Jan,Mallard
6,EF1,105,Jan-2022,2022,Jan,Mallard
7,EF2,0,Jan-2022,2022,Jan,Mallard
8,CC,97,Jan-2022,2022,Jan,Mallard
9,CS,137,Jan-2022,2022,Jan,Mallard
10,EC,66,Jan-2022,2022,Jan,Mallard
11,EM,70,Jan-2022,2022,Jan,Mallard
12,BP,37,Jan-2022,2022,Jan,Mallard
13,NF1,9,Jan-2022,2022,Jan,Mallard
14,NF2,3,Jan-2022,2022,Jan,Mallard
15,SA,0,Jan-2022,2022,Jan,Mallard
16,IM,0,Jan-2022,2022,Jan,Mallard
17,MC1,1,Jan-2022,2022,Jan,Mallard
18,MC2,26,Jan-2022,2022,Jan,Mallard
19,DW,6,Jan-2022,2022,Jan,Mallard
0,OE,1,Jan-2022,2022,Jan,Mew Gull
1,WD,0,Jan-2022,2022,Jan,Mew Gull
2,SR,2,Jan-2022,2022,Jan,Mew Gull
3,TD1,0,Jan-2022,2022,Jan,Mew Gull
4,TD2,0,Jan-2022,2022,Jan,Mew Gull
5,TD3,0,Jan-2022,2022,Jan,Mew Gull
6,EF1,0,Jan-2022,2022,Jan,Mew Gull
7,EF2,0,Jan-2022,2022,Jan,Mew Gull
8,CC,1,Jan-2022,2022,Jan,Mew Gull
9,CS,2,Jan-2022,2022,Jan,Mew Gull
10,EC,0,Jan-2022,2022,Jan,Mew Gull
11,EM,0,Jan-2022,2022,Jan,Mew Gull
12,BP,0,Jan-2022,2022,Jan,Mew Gull
13,NF1,0,Jan-2022,2022,Jan,Mew Gull
14,NF2,0,Jan-2022,2022,Jan,Mew Gull
15,SA,0,Jan-2022,2022,Jan,Mew Gull
16,IM,0,Jan-2022,2022,Jan,Mew Gull
17,MC1,0,Jan-2022,2022,Jan,Mew Gull
18,MC2,0,Jan-2022,2022,Jan,Mew Gull
19,DW,0,Jan-2022,2022,Jan,Mew Gull
0,OE,0,Jan-2022,2022,Jan,Northern Flicker
1,WD,0,Jan-2022,2022,Jan,Northern Flicker
2,SR,0,Jan-2022,2022,Jan,Northern Flicker
3,TD1,0,Jan-2022,2022,Jan,Northern Flicker
4,TD2,0,Jan-2022,2022,Jan,Northern Flicker
5,TD3,0,Jan-2022,2022,Jan,Northern Flicker
6,EF1,1,Jan-2022,2022,Jan,Northern Flicker
7,EF2,1,Jan-2022,2022,Jan,Northern Flicker
8,CC,0,Jan-2022,2022,Jan,Northern Flicker
9,CS,0,Jan-2022,2022,Jan,Northern Flicker
10,EC,0,Jan-2022,2022,Jan,Northern Flicker
11,EM,0,Jan-2022,2022,Jan,Northern Flicker
12,BP,0,Jan-2022,2022,Jan,Northern Flicker
13,NF1,0,Jan-2022,2022,Jan,Northern Flicker
14,NF2,0,Jan-2022,2022,Jan,Northern Flicker
15,SA,3,Jan-2022,2022,Jan,Northern Flicker
16,IM,0,Jan-2022,2022,Jan,Northern Flicker
17,MC1,0,Jan-2022,2022,Jan,Northern Flicker
18,MC2,0,Jan-2022,2022,Jan,Northern Flicker
19,DW,4,Jan-2022,2022,Jan,Northern Flicker
0,OE,0,Jan-2022,2022,Jan,Northern Pintail
1,WD,0,Jan-2022,2022,Jan,Northern Pintail
2,SR,0,Jan-2022,2022,Jan,Northern Pintail
3,TD1,0,Jan-2022,2022,Jan,Northern Pintail
4,TD2,0,Jan-2022,2022,Jan,Northern Pintail
5,TD3,0,Jan-2022,2022,Jan,Northern Pintail
6,EF1,0,Jan-2022,2022,Jan,Northern Pintail
7,EF2,0,Jan-2022,2022,Jan,Northern Pintail
8,CC,0,Jan-2022,2022,Jan,Northern Pintail
9,CS,0,Jan-2022,2022,Jan,Northern Pintail
10,EC,0,Jan-2022,2022,Jan,Northern Pintail
11,EM,2,Jan-2022,2022,Jan,Northern Pintail
12,BP,0,Jan-2022,2022,Jan,Northern Pintail
13,NF1,0,Jan-2022,2022,Jan,Northern Pintail
14,NF2,0,Jan-2022,2022,Jan,Northern Pintail
15,SA,0,Jan-2022,2022,Jan,Northern Pintail
16,IM,0,Jan-2022,2022,Jan,Northern Pintail
17,MC1,0,Jan-2022,2022,Jan,Northern Pintail
18,MC2,0,Jan-2022,2022,Jan,Northern Pintail
19,DW,0,Jan-2022,2022,Jan,Northern Pintail
0,OE,0,Jan-2022,2022,Jan,Northwestern Crow
1,WD,0,Jan-2022,2022,Jan,Northwestern Crow
2,SR,0,Jan-2022,2022,Jan,Northwestern Crow
3,TD1,0,Jan-2022,2022,Jan,Northwestern Crow
4,TD2,0,Jan-2022,2022,Jan,Northwestern Crow
5,TD3,0,Jan-2022,2022,Jan,Northwestern Crow
6,EF1,0,Jan-2022,2022,Jan,Northwestern Crow
7,EF2,0,Jan-2022,2022,Jan,Northwestern Crow
8,CC,0,Jan-2022,2022,Jan,Northwestern Crow
9,CS,0,Jan-2022,2022,Jan,Northwestern Crow
10,EC,0,Jan-2022,2022,Jan,Northwestern Crow
11,EM,0,Jan-2022,2022,Jan,Northwestern Crow
12,BP,8,Jan-2022,2022,Jan,Northwestern Crow
13,NF1,0,Jan-2022,2022,Jan,Northwestern Crow
14,NF2,1,Jan-2022,2022,Jan,Northwestern Crow
15,SA,3,Jan-2022,2022,Jan,Northwestern Crow
16,IM,0,Jan-2022,2022,Jan,Northwestern Crow
17,MC1,14,Jan-2022,2022,Jan,Northwestern Crow
18,MC2,0,Jan-2022,2022,Jan,Northwestern Crow
19,DW,6,Jan-2022,2022,Jan,Northwestern Crow
0,OE,5,Jan-2022,2022,Jan,Pelagic Cormorant
1,WD,0,Jan-2022,2022,Jan,Pelagic Cormorant
2,SR,0,Jan-2022,2022,Jan,Pelagic Cormorant
3,TD1,0,Jan-2022,2022,Jan,Pelagic Cormorant
4,TD2,0,Jan-2022,2022,Jan,Pelagic Cormorant
5,TD3,0,Jan-2022,2022,Jan,Pelagic Cormorant
6,EF1,0,Jan-2022,2022,Jan,Pelagic Cormorant
7,EF2,0,Jan-2022,2022,Jan,Pelagic Cormorant
8,CC,0,Jan-2022,2022,Jan,Pelagic Cormorant
9,CS,0,Jan-2022,2022,Jan,Pelagic Cormorant
10,EC,0,Jan-2022,2022,Jan,Pelagic Cormorant
11,EM,0,Jan-2022,2022,Jan,Pelagic Cormorant
12,BP,0,Jan-2022,2022,Jan,Pelagic Cormorant
13,NF1,0,Jan-2022,2022,Jan,Pelagic Cormorant
14,NF2,0,Jan-2022,2022,Jan,Pelagic Cormorant
15,SA,0,Jan-2022,2022,Jan,Pelagic Cormorant
16,IM,0,Jan-2022,2022,Jan,Pelagic Cormorant
17,MC1,0,Jan-2022,2022,Jan,Pelagic Cormorant
18,MC2,0,Jan-2022,2022,Jan,Pelagic Cormorant
19,DW,0,Jan-2022,2022,Jan,Pelagic Cormorant
0,OE,0,Jan-2022,2022,Jan,Pied-billed Grebe
1,WD,0,Jan-2022,2022,Jan,Pied-billed Grebe
2,SR,0,Jan-2022,2022,Jan,Pied-billed Grebe
3,TD1,0,Jan-2022,2022,Jan,Pied-billed Grebe
4,TD2,0,Jan-2022,2022,Jan,Pied-billed Grebe
5,TD3,0,Jan-2022,2022,Jan,Pied-billed Grebe
6,EF1,0,Jan-2022,2022,Jan,Pied-billed Grebe
7,EF2,0,Jan-2022,2022,Jan,Pied-billed Grebe
8,CC,1,Jan-2022,2022,Jan,Pied-billed Grebe
9,CS,0,Jan-2022,2022,Jan,Pied-billed Grebe
10,EC,0,Jan-2022,2022,Jan,Pied-billed Grebe
11,EM,0,Jan-2022,2022,Jan,Pied-billed Grebe
12,BP,0,Jan-2022,2022,Jan,Pied-billed Grebe
13,NF1,0,Jan-2022,2022,Jan,Pied-billed Grebe
14,NF2,0,Jan-2022,2022,Jan,Pied-billed Grebe
15,SA,0,Jan-2022,2022,Jan,Pied-billed Grebe
16,IM,0,Jan-2022,2022,Jan,Pied-billed Grebe
17,MC1,0,Jan-2022,2022,Jan,Pied-billed Grebe
18,MC2,0,Jan-2022,2022,Jan,Pied-billed Grebe
19,DW,0,Jan-2022,2022,Jan,Pied-billed Grebe
0,OE,0,Jan-2022,2022,Jan,Pine Siskin
1,WD,0,Jan-2022,2022,Jan,Pine Siskin
2,SR,0,Jan-2022,2022,Jan,Pine Siskin
3,TD1,0,Jan-2022,2022,Jan,Pine Siskin
4,TD2,1,Jan-2022,2022,Jan,Pine Siskin
5,TD3,0,Jan-2022,2022,Jan,Pine Siskin
6,EF1,0,Jan-2022,2022,Jan,Pine Siskin
7,EF2,0,Jan-2022,2022,Jan,Pine Siskin
8,CC,0,Jan-2022,2022,Jan,Pine Siskin
9,CS,0,Jan-2022,2022,Jan,Pine Siskin
10,EC,0,Jan-2022,2022,Jan,Pine Siskin
11,EM,0,Jan-2022,2022,Jan,Pine Siskin
12,BP,3,Jan-2022,2022,Jan,Pine Siskin
13,NF1,0,Jan-2022,2022,Jan,Pine Siskin
14,NF2,0,Jan-2022,2022,Jan,Pine Siskin
15,SA,120,Jan-2022,2022,Jan,Pine Siskin
16,IM,0,Jan-2022,2022,Jan,Pine Siskin
17,MC1,0,Jan-2022,2022,Jan,Pine Siskin
18,MC2,0,Jan-2022,2022,Jan,Pine Siskin
19,DW,25,Jan-2022,2022,Jan,Pine Siskin
0,OE,0,Jan-2022,2022,Jan,Red-tailed Hawk
1,WD,0,Jan-2022,2022,Jan,Red-tailed Hawk
2,SR,0,Jan-2022,2022,Jan,Red-tailed Hawk
3,TD1,0,Jan-2022,2022,Jan,Red-tailed Hawk
4,TD2,0,Jan-2022,2022,Jan,Red-tailed Hawk
5,TD3,0,Jan-2022,2022,Jan,Red-tailed Hawk
6,EF1,0,Jan-2022,2022,Jan,Red-tailed Hawk
7,EF2,0,Jan-2022,2022,Jan,Red-tailed Hawk
8,CC,0,Jan-2022,2022,Jan,Red-tailed Hawk
9,CS,0,Jan-2022,2022,Jan,Red-tailed Hawk
10,EC,0,Jan-2022,2022,Jan,Red-tailed Hawk
11,EM,0,Jan-2022,2022,Jan,Red-tailed Hawk
12,BP,1,Jan-2022,2022,Jan,Red-tailed Hawk
13,NF1,0,Jan-2022,2022,Jan,Red-tailed Hawk
14,NF2,0,Jan-2022,2022,Jan,Red-tailed Hawk
15,SA,0,Jan-2022,2022,Jan,Red-tailed Hawk
16,IM,0,Jan-2022,2022,Jan,Red-tailed Hawk
17,MC1,0,Jan-2022,2022,Jan,Red-tailed Hawk
18,MC2,0,Jan-2022,2022,Jan,Red-tailed Hawk
19,DW,0,Jan-2022,2022,Jan,Red-tailed Hawk
0,OE,0,Jan-2022,2022,Jan,Red-winged Blackbird
1,WD,0,Jan-2022,2022,Jan,Red-winged Blackbird
2,SR,0,Jan-2022,2022,Jan,Red-winged Blackbird
3,TD1,0,Jan-2022,2022,Jan,Red-winged Blackbird
4,TD2,0,Jan-2022,2022,Jan,Red-winged Blackbird
5,TD3,0,Jan-2022,2022,Jan,Red-winged Blackbird
6,EF1,0,Jan-2022,2022,Jan,Red-winged Blackbird
7,EF2,0,Jan-2022,2022,Jan,Red-winged Blackbird
8,CC,0,Jan-2022,2022,Jan,Red-winged Blackbird
9,CS,0,Jan-2022,2022,Jan,Red-winged Blackbird
10,EC,0,Jan-2022,2022,Jan,Red-winged Blackbird
11,EM,0,Jan-2022,2022,Jan,Red-winged Blackbird
12,BP,0,Jan-2022,2022,Jan,Red-winged Blackbird
13,NF1,0,Jan-2022,2022,Jan,Red-winged Blackbird
14,NF2,0,Jan-2022,2022,Jan,Red-winged Blackbird
15,SA,0,Jan-2022,2022,Jan,Red-winged Blackbird
16,IM,0,Jan-2022,2022,Jan,Red-winged Blackbird
17,MC1,0,Jan-2022,2022,Jan,Red-winged Blackbird
18,MC2,0,Jan-2022,2022,Jan,Red-winged Blackbird
19,DW,78,Jan-2022,2022,Jan,Red-winged Blackbird
0,OE,10,Jan-2022,2022,Jan,Rock Dove
1,WD,0,Jan-2022,2022,Jan,Rock Dove
2,SR,0,Jan-2022,2022,Jan,Rock Dove
3,TD1,0,Jan-2022,2022,Jan,Rock Dove
4,TD2,0,Jan-2022,2022,Jan,Rock Dove
5,TD3,0,Jan-2022,2022,Jan,Rock Dove
6,EF1,0,Jan-2022,2022,Jan,Rock Dove
7,EF2,0,Jan-2022,2022,Jan,Rock Dove
8,CC,0,Jan-2022,2022,Jan,Rock Dove
9,CS,0,Jan-2022,2022,Jan,Rock Dove
10,EC,0,Jan-2022,2022,Jan,Rock Dove
11,EM,0,Jan-2022,2022,Jan,Rock Dove
12,BP,0,Jan-2022,2022,Jan,Rock Dove
13,NF1,0,Jan-2022,2022,Jan,Rock Dove
14,NF2,0,Jan-2022,2022,Jan,Rock Dove
15,SA,0,Jan-2022,2022,Jan,Rock Dove
16,IM,0,Jan-2022,2022,Jan,Rock Dove
17,MC1,7,Jan-2022,2022,Jan,Rock Dove
18,MC2,0,Jan-2022,2022,Jan,Rock Dove
19,DW,0,Jan-2022,2022,Jan,Rock Dove
0,OE,0,Jan-2022,2022,Jan,Short-eared Owl
1,WD,0,Jan-2022,2022,Jan,Short-eared Owl
2,SR,0,Jan-2022,2022,Jan,Short-eared Owl
3,TD1,0,Jan-2022,2022,Jan,Short-eared Owl
4,TD2,0,Jan-2022,2022,Jan,Short-eared Owl
5,TD3,0,Jan-2022,2022,Jan,Short-eared Owl
6,EF1,1,Jan-2022,2022,Jan,Short-eared Owl
7,EF2,0,Jan-2022,2022,Jan,Short-eared Owl
8,CC,0,Jan-2022,2022,Jan,Short-eared Owl
9,CS,0,Jan-2022,2022,Jan,Short-eared Owl
10,EC,0,Jan-2022,2022,Jan,Short-eared Owl
11,EM,0,Jan-2022,2022,Jan,Short-eared Owl
12,BP,0,Jan-2022,2022,Jan,Short-eared Owl
13,NF1,0,Jan-2022,2022,Jan,Short-eared Owl
14,NF2,0,Jan-2022,2022,Jan,Short-eared Owl
15,SA,0,Jan-2022,2022,Jan,Short-eared Owl
16,IM,0,Jan-2022,2022,Jan,Short-eared Owl
17,MC1,0,Jan-2022,2022,Jan,Short-eared Owl
18,MC2,0,Jan-2022,2022,Jan,Short-eared Owl
19,DW,0,Jan-2022,2022,Jan,Short-eared Owl
0,OE,0,Jan-2022,2022,Jan,Song Sparrow
1,WD,0,Jan-2022,2022,Jan,Song Sparrow
2,SR,0,Jan-2022,2022,Jan,Song Sparrow
3,TD1,3,Jan-2022,2022,Jan,Song Sparrow
4,TD2,6,Jan-2022,2022,Jan,Song Sparrow
5,TD3,0,Jan-2022,2022,Jan,Song Sparrow
6,EF1,6,Jan-2022,2022,Jan,Song Sparrow
7,EF2,1,Jan-2022,2022,Jan,Song Sparrow
8,CC,0,Jan-2022,2022,Jan,Song Sparrow
9,CS,1,Jan-2022,2022,Jan,Song Sparrow
10,EC,1,Jan-2022,2022,Jan,Song Sparrow
11,EM,1,Jan-2022,2022,Jan,Song Sparrow
12,BP,3,Jan-2022,2022,Jan,Song Sparrow
13,NF1,0,Jan-2022,2022,Jan,Song Sparrow
14,NF2,7,Jan-2022,2022,Jan,Song Sparrow
